id,created_at,screen_name,u_created_at,statuses_count,followers,friends,location,profile_background_color,text
ID_1266733220206391298,5/30/2020 14:08,GeraldKutney,Thu Oct 25 18:16:20 +0000 2012,90973,38569,27623,"Ottawa, Ontario",131516,Climate deniers are generally really good at one thing: logical fallacies  which are the mainstay of propaganda.… https://t.co/gFwuAkdSs4
ID_1266736137982185473,5/30/2020 14:20,charlierichmond,Mon Sep 22 03:30:33 +0000 2008,335896,1808,1860,Vancouver and London,C0DEED,Hydrogen as Fuel? An Italian Pasta Factory Shows How It Could Work - The New York Times https://t.co/G8y9VCQwbh
ID_1266737255034601474,5/30/2020 14:24,chriscartw83,Fri Mar 18 15:04:19 +0000 2016,28334,2479,281,Caribbean,F5F8FA,"The arctic will soon be gone...How cool is that ? 

There's also an ""extra bonus"" on the way 

The loss of the… https://t.co/9gCHZ9loeB"
ID_1266738290734043144,5/30/2020 14:28,DavidLWindt,Wed Dec 30 16:17:17 +0000 2009,24674,4513,983,New York City,C0DEED,"@KyleKulinski You might be missing one other little thing.
https://t.co/jrTlMk7o0m https://t.co/eQcgSyN1NM"
ID_1266738889705717760,5/30/2020 14:31,charlierichmond,Mon Sep 22 03:30:33 +0000 2008,335898,1808,1860,Vancouver and London,C0DEED,CleanTechnica | Clean Tech News &amp; Views: Solar Energy News. Wind Energy News. EV News. &amp; More. https://t.co/3iDvP29kTq
ID_1266742042941624320,5/30/2020 14:43,chriscartw83,Fri Mar 18 15:04:19 +0000 2016,28336,2479,281,Caribbean,F5F8FA,"Some super cool photos appearing ..
German forests caught in the 3rd heatwave/#drought in 5 years

It's quite ironi… https://t.co/N5XPynHvRV"
ID_1266742649542901761,5/30/2020 14:45,EcoManDan,Sat Nov 12 00:46:03 +0000 2011,3694,181,462,"Toronto, Ontario, Canada",709397,"#cc #climatechange RT @UNEP: Nature brings us so many benefits  from our health to jobs to climate regulation.

Thi… https://t.co/1PhE6HeCRF"
ID_1266744209572196352,5/30/2020 14:52,charlierichmond,Mon Sep 22 03:30:33 +0000 2008,335918,1808,1860,Vancouver and London,C0DEED,Equity Investors Must Pay More Attention to Climate Change Physical Risk – IMF Blog https://t.co/fH3FxiHQlK
ID_1266744627169652738,5/30/2020 14:53,charlierichmond,Mon Sep 22 03:30:33 +0000 2008,335920,1808,1860,Vancouver and London,C0DEED,Joe Biden and climate change: A chance to make history in the 2020 election - Vox https://t.co/DzAujaGCVy
ID_1266744788927180801,5/30/2020 14:54,charlierichmond,Mon Sep 22 03:30:33 +0000 2008,335921,1808,1860,Vancouver and London,C0DEED,Economic Giants Are Restarting. Here’s What It Means for Climate Change. - The New York Times https://t.co/lelrTTFgUV
ID_1266744979025571841,5/30/2020 14:55,charlierichmond,Mon Sep 22 03:30:33 +0000 2008,335922,1808,1860,Vancouver and London,C0DEED,Ranting in the Rain on Climate  Coronavirus  Trump  Murders by Police  and Other Worsening Mayhem - YouTube https://t.co/GpJ9VZwJtK
ID_1266745933682872321,5/30/2020 14:59,PaulEDawson,Thu Nov 15 21:14:22 +0000 2012,17223,52533,17729,"Glasgow, Scotland",C0DEED,"We're not on track to stay within the Paris Agreement target to keep temperatures well under 2C by 2100

But temper… https://t.co/g0Pr5DW6Uz"
ID_1266747221577535491,5/30/2020 15:04,RiveraSunAuthor,Sun Jan 13 20:20:26 +0000 2013,231393,25418,27286,"Taos, New Mexico, USA",8B542B,The truth is; every day  we risk dying just to live~Rivera Sun- Much More at https://t.co/n3zmemR6tJ #Climate
ID_1266747383599312897,5/30/2020 15:04,GeraldKutney,Thu Oct 25 18:16:20 +0000 2012,90976,38570,27627,"Ottawa, Ontario",131516,"Climate deniers will claim NASA or a noted scientist stated something... but then they link to a denial blog.

Why… https://t.co/Y1WLzXaDMQ"
ID_1266748378609856515,5/30/2020 15:08,DavidLWindt,Wed Dec 30 16:17:17 +0000 2009,24682,4514,983,New York City,C0DEED,"@MattBruenig @ggreenwald remember climate change?
https://t.co/jrTlMk7o0m https://t.co/eAeEQcFSk4"
ID_1266750503662256136,5/30/2020 15:17,RiveraSunAuthor,Sun Jan 13 20:20:26 +0000 2013,231395,25418,27286,"Taos, New Mexico, USA",8B542B,We have too much #love to let the earth die. #SteamDrills #Inspiration #climatechange https://t.co/f8eUY4qIaO https://t.co/1cl6JdERO6
ID_1266756358793310210,5/30/2020 15:40,GeraldKutney,Thu Oct 25 18:16:20 +0000 2012,90980,38571,27627,"Ottawa, Ontario",131516,@Tutkija5 @GeminiiAussie @ejwwest @IPCC_CH @StephenLeahy You're funny. Pick a sentence from here  a point from ther… https://t.co/AFyUm3fzzt
ID_1266757747674144775,5/30/2020 15:45,EcoManDan,Sat Nov 12 00:46:03 +0000 2011,3695,181,462,"Toronto, Ontario, Canada",709397,#cc #climatechange RT @UNEP: RT @andersen_inger: Africa can defeat #COVID19. Hear @UNEP’s @JoyceMsuya voice our str… https://t.co/PM7NylRKhx
ID_1266759298832650240,5/30/2020 15:52,RiveraSunAuthor,Sun Jan 13 20:20:26 +0000 2013,231399,25418,27286,"Taos, New Mexico, USA",8B542B,SteamDrills -She had nothing to lose and nothing to do but fight-a protest novel ClimateChange #5Star Inspiration from RiveraSunAuthor
ID_1266760066771947522,5/30/2020 15:55,RiveraSunAuthor,Sun Jan 13 20:20:26 +0000 2013,231400,25418,27286,"Taos, New Mexico, USA",8B542B,SteamDrills Americans have to humble down and start doing things they don't like so the whole world has a chance to survive Climate 5Star
ID_1266761033181327361,5/30/2020 15:59,PaulEDawson,Thu Nov 15 21:14:22 +0000 2012,17224,52532,17729,"Glasgow, Scotland",C0DEED,It’s now clear that if the world is to meet the climate targets it promised in Paris  natural gas  like coal  must… https://t.co/wT8XXlozTu
ID_1266761284898426881,5/30/2020 16:00,chriscartw83,Fri Mar 18 15:04:19 +0000 2016,28342,2479,281,Caribbean,F5F8FA,"Warmest daily temperatures
49.5  Kuwait 
48 Iran
47 Iraq
46  Saudi Arabia  UAE 
45 Qatar
44  Mali Mauritania 
43  U… https://t.co/xELw7Cw0QM"
ID_1266762025419657216,5/30/2020 16:02,chriscartw83,Fri Mar 18 15:04:19 +0000 2016,28343,2479,281,Caribbean,F5F8FA,"29.05.20 daily ice sheet 
#Arctic
Ice sheet reacting strongly to the endless heatwave
Give it a few days/ weeks ..… https://t.co/vJCzOmJLkV"
ID_1266764569495719936,5/30/2020 16:13,GeraldKutney,Thu Oct 25 18:16:20 +0000 2012,90980,38570,27627,"Ottawa, Ontario",131516,"@Tutkija5 @GeminiiAussie @ejwwest @IPCC_CH @StephenLeahy We've noticed.

Scientists don't ""pick the facts;"" they lo… https://t.co/2woBZBwRHu"
ID_1266765341193056256,5/30/2020 16:16,chriscartw83,Fri Mar 18 15:04:19 +0000 2016,28348,2480,281,Caribbean,F5F8FA,"Daily climate news 30.05.2020

Co2 ppm stuck near 417-418   despite #lockdown 
Scandinavia oozing methane  Brazil o… https://t.co/cXTXEEpX7p"
ID_1266781451456000000,5/30/2020 17:20,RiveraSunAuthor,Sun Jan 13 20:20:26 +0000 2013,231414,25418,27286,"Taos, New Mexico, USA",8B542B,SteamDrills -Follow me  pied-piper like  as we walk the paths less traveled #ClimateChange 5Star #Inspiration from RiveraSunAuthor
ID_1266786730017009666,5/30/2020 17:41,RiveraSunAuthor,Sun Jan 13 20:20:26 +0000 2013,231415,25418,27286,"Taos, New Mexico, USA",8B542B,SteamDrills -The machinery of law had pressed its tread marks on her heart Climate #Dissent #Resist 5Star
ID_1266787947321458690,5/30/2020 17:45,EcoManDan,Sat Nov 12 00:46:03 +0000 2011,3696,181,462,"Toronto, Ontario, Canada",709397,#cc #climatechange RT @UNEP: RT @JoyceMsuya: As we work together to contain #COVID19  we must also work to contain… https://t.co/CnEmVNuG8L
ID_1266791231985799170,5/30/2020 17:59,PaulEDawson,Thu Nov 15 21:14:22 +0000 2012,17226,52536,17730,"Glasgow, Scotland",C0DEED,"“This is the first time in human history our planet’s atmosphere has had more than 415ppm CO₂.""

“Not just in recor… https://t.co/tVvd5fnKp1"
ID_1266791554783473664,5/30/2020 18:00,ClimatePatriot,Tue Sep 10 00:27:40 +0000 2013,47646,1812,3773,troposphere,22330,@insane_voice @ancistroneura @OscarsWild1 @JoeTheAtheist @Jamz129 @Ceist8 @BradPKeyes @ianrowley677 @Tangomitteckel… https://t.co/jiZW2ZEUB1
ID_1266793111952351234,5/30/2020 18:06,ClimatePatriot,Tue Sep 10 00:27:40 +0000 2013,47648,1812,3773,troposphere,22330,@OscarsWild1 @Tangomitteckel @CrangusShish @ancistroneura @sueytonius @ianrowley677 @JoeTheAtheist @Jamz129 @Ceist8… https://t.co/T4R825Wiew
ID_1266793914746368000,5/30/2020 18:09,ClimatePatriot,Tue Sep 10 00:27:40 +0000 2013,47649,1812,3773,troposphere,22330,@ianrowley677 @OscarsWild1 @Tangomitteckel @JoeTheAtheist @ancistroneura @Jamz129 @Ceist8 @BradPKeyes @insane_voice… https://t.co/MjJTAdjcnF
ID_1266796743640748033,5/30/2020 18:20,ClimatePatriot,Tue Sep 10 00:27:40 +0000 2013,47654,1812,3773,troposphere,22330,@OscarsWild1 @JoeTheAtheist @Tangomitteckel @CrangusShish @ancistroneura @sueytonius @ianrowley677 @Jamz129 @Ceist8… https://t.co/QGGFy94TDL
ID_1266800830243536897,5/30/2020 18:37,RiveraSunAuthor,Sun Jan 13 20:20:26 +0000 2013,231425,25418,27287,"Taos, New Mexico, USA",8B542B,Chart a new course for #ClimateChange with a #Free #EarthFlag &amp; New release of SteamDrills https://t.co/CgVd9hySUC https://t.co/vAhUU4mzdG
ID_1266803629765332996,5/30/2020 18:48,GeraldKutney,Thu Oct 25 18:16:20 +0000 2012,90990,38574,27649,"Ottawa, Ontario",131516,"BREAKING NEWS: ""NASA finds indisputable evidence that climate deniers are nasty people who don't know what they are… https://t.co/6dsNRF5878"
ID_1266805649968594944,5/30/2020 18:56,GeraldKutney,Thu Oct 25 18:16:20 +0000 2012,90993,38574,27650,"Ottawa, Ontario",131516,"@Tutkija5 Says the ""Ph.D."" who admits that he selects only data that he likes... THAT says it all  folks!

-… https://t.co/gywfpPjitZ"
ID_1266805844173369356,5/30/2020 18:57,DavidLWindt,Wed Dec 30 16:17:17 +0000 2009,24709,4516,983,New York City,C0DEED,"""Around 500 climate activists on Saturday gathered outside the new Datteln 4 coal power plant in Germany's Ruhr reg… https://t.co/rF1bToHNFi"
ID_1266806015535824901,5/30/2020 18:57,chriscartw83,Fri Mar 18 15:04:19 +0000 2016,28350,2481,281,Caribbean,F5F8FA,"Another female teenager  with a powerful message

After #GretaThunberg...#CocoGauff

Come on  young people... WAKE… https://t.co/WdJ2JYIk9Z"
ID_1266806331584860160,5/30/2020 18:59,PaulEDawson,Thu Nov 15 21:14:22 +0000 2012,17227,52535,17730,"Glasgow, Scotland",C0DEED,"""communities all over Seattle are suffering from the new fossil fuel infrastructure being built to lock in decades… https://t.co/THVA81O0Lo"
ID_1266807614949732353,5/30/2020 19:04,DavidLWindt,Wed Dec 30 16:17:17 +0000 2009,24710,4516,983,New York City,C0DEED,"This is what the #ClimateCrisis looks like in the #Arctic right now.

""The photographs here tell those stories and… https://t.co/06oOici6Es"
ID_1266807666086678528,5/30/2020 19:04,JaneKBrundage,Sat Mar 17 17:26:44 +0000 2012,11691,116,85,"Coyoacán, Mexico City",C0DEED,HOPE SPRINGS ETERNAL | Planning4 My Grandkids' Future | #Coronavirus #Science #AirQuality #WaterQuality #Government… https://t.co/L1PW3SrsGC
ID_1266808878420725760,5/30/2020 19:09,GeraldKutney,Thu Oct 25 18:16:20 +0000 2012,90995,38575,27652,"Ottawa, Ontario",131516,"@Tutkija5 @StephenLeahy ""I pick the facts."" - your tweet. 

You did exactly that with the IPCC and NASA  as well.… https://t.co/USlnyB0zLr"
ID_1266810408486277126,5/30/2020 19:15,RiveraSunAuthor,Sun Jan 13 20:20:26 +0000 2013,231427,25418,27287,"Taos, New Mexico, USA",8B542B,Free #Kindle when you buy the #novel. How to stop strip mining on steroids.. https://t.co/zmHEJVQQ0V #Climate https://t.co/6dO0IAzCnP
ID_1266810658303213570,5/30/2020 19:16,RiveraSunAuthor,Sun Jan 13 20:20:26 +0000 2013,231428,25418,27287,"Taos, New Mexico, USA",8B542B,If we want to survive and flourish then...No more business as usual  time for an intervention... More here… https://t.co/o3dbGvtFlc
ID_1266816317027422220,5/30/2020 19:38,DavidLWindt,Wed Dec 30 16:17:17 +0000 2009,24716,4516,983,New York City,C0DEED,The Climate Scientist has logged in. https://t.co/MSlTfIudGL
ID_1266816566416506881,5/30/2020 19:39,DavidLWindt,Wed Dec 30 16:17:17 +0000 2009,24717,4516,983,New York City,C0DEED,@daveanthony https://t.co/UZ9PZ7rFlQ
ID_1266817300700770306,5/30/2020 19:42,DavidLWindt,Wed Dec 30 16:17:17 +0000 2009,24719,4516,983,New York City,C0DEED,"@kthalps Even prominent climate scientists are susceptible to brain worms.
https://t.co/6pCF4xtyGj"
ID_1266821997012619265,5/30/2020 20:01,GeraldKutney,Thu Oct 25 18:16:20 +0000 2012,91001,38578,27712,"Ottawa, Ontario",131516,@RokoshME Moore has no training or peer-reviewed studies in the climate sciences and this quote is just more eviden… https://t.co/3hPEom3n02
ID_1266824577700814850,5/30/2020 20:11,DavidLWindt,Wed Dec 30 16:17:17 +0000 2009,24723,4516,983,New York City,C0DEED,@RaniaKhalek The Climate Scientist says so! 🤪 https://t.co/iqQ9h3HnoV
ID_1266825126491959297,5/30/2020 20:13,DavidLWindt,Wed Dec 30 16:17:17 +0000 2009,24724,4516,983,New York City,C0DEED,"@kgosztola @RaniaKhalek 2016 broke a lot of brains.
https://t.co/UZ9PZ7rFlQ"
ID_1266828255669227524,5/30/2020 20:26,GeraldKutney,Thu Oct 25 18:16:20 +0000 2012,91002,38582,27724,"Ottawa, Ontario",131516,"@RokoshME I am not responding to someone's gibberish. Why do you quote Patrick Moore? - https://t.co/xeR4WHJOc1

-… https://t.co/4nO7rICXb6"
ID_1266828570959233024,5/30/2020 20:27,GeraldKutney,Thu Oct 25 18:16:20 +0000 2012,91003,38582,27724,"Ottawa, Ontario",131516,@RokoshME Why am I a kook? My tweet to you is factual. Patrick Moore has no training in the climate sciences. That is a fact.
ID_1266829969734410241,5/30/2020 20:32,GeraldKutney,Thu Oct 25 18:16:20 +0000 2012,91005,38582,27725,"Ottawa, Ontario",131516,@Tutkija5 @StephenLeahy For the Nat. Geog. article  the IPCC #SR15 and NASA  you simply did what you said you do: y… https://t.co/MmwQgRZA1b
ID_1266832399188574209,5/30/2020 20:42,GeraldKutney,Thu Oct 25 18:16:20 +0000 2012,91007,38582,27759,"Ottawa, Ontario",131516,@Tutkija5 @StephenLeahy You can quote “GLOBAL data” all you want; its the ANALYSIS that is important and you have d… https://t.co/ZYfAEJI98Q
ID_1266833055387271169,5/30/2020 20:45,ClimatePatriot,Tue Sep 10 00:27:40 +0000 2013,47662,1811,3773,troposphere,22330,@Tutkija5 @GeraldKutney here you go https://t.co/vf3Q5Ms3kz
ID_1266833581927694339,5/30/2020 20:47,GeraldKutney,Thu Oct 25 18:16:20 +0000 2012,91009,38583,27776,"Ottawa, Ontario",131516,@quea_ali @RokoshME You don't need to know the science to accept the science  but you do to criticize the science.… https://t.co/l7CxqEZKkU
ID_1266834749911375872,5/30/2020 20:51,GeraldKutney,Thu Oct 25 18:16:20 +0000 2012,91011,38584,27776,"Ottawa, Ontario",131516,@Tutkija5 @StephenLeahy Let's make it easy for you... how many peer-reviewed papers do you have in the climate scie… https://t.co/umAUcXFii1
ID_1266836530540285953,5/30/2020 20:59,PaulEDawson,Thu Nov 15 21:14:22 +0000 2012,17229,52536,17729,"Glasgow, Scotland",C0DEED,Every year  the world's five largest publicly owned oil and gas companies spend approximately $200 million on lobby… https://t.co/EvuAa7B1bw
ID_1266836692272590851,5/30/2020 20:59,GeraldKutney,Thu Oct 25 18:16:20 +0000 2012,91016,38584,27810,"Ottawa, Ontario",131516,"@RokoshME @quea_ali Listen to the science... that is all I ask. No con job  no money... just the truth.

If you don… https://t.co/Cm5dfY6dAi"
ID_1266837186030317577,5/30/2020 21:01,DavidLWindt,Wed Dec 30 16:17:17 +0000 2009,24736,4516,983,New York City,C0DEED,"""You're being played."" —@jimmy_dore

""now the Sunrise Movement isn't going to criticize Joe Biden ... He's working… https://t.co/iFld9kUhwA"
ID_1266837613421441024,5/30/2020 21:03,JaneKBrundage,Sat Mar 17 17:26:44 +0000 2012,11693,116,85,"Coyoacán, Mexico City",C0DEED,HOPE SPRINGS ETERNAL | Planning4 My Grandkids' Future | #Coronavirus #Science #AirQuality #WaterQuality #Government… https://t.co/2F8y3W6lwk
ID_1266839104530112512,5/30/2020 21:09,JaneKBrundage,Sat Mar 17 17:26:44 +0000 2012,11698,116,85,"Coyoacán, Mexico City",C0DEED,It Will Get Darker Before the Dawn  #COVID19Crisis #EconomicImpact #Pandemic #GlobalEconomy #Denial… https://t.co/OHheGmMBUW
ID_1266839779674595328,5/30/2020 21:11,JaneKBrundage,Sat Mar 17 17:26:44 +0000 2012,11700,116,85,"Coyoacán, Mexico City",C0DEED,#ClimateSolutions | Empire State of Green | #NewYorkCity #CutCarbonEmissions #BuildingsRetrofit #EnergyEfficiency… https://t.co/UDX44f8WQz
ID_1266840183716151298,5/30/2020 21:13,JaneKBrundage,Sat Mar 17 17:26:44 +0000 2012,11701,116,85,"Coyoacán, Mexico City",C0DEED,#Deforestation #OilSpills #Coronavirus: Crises Converge in #AmazonRainforest | #COVID19 #ClimateCrisis #Brazil… https://t.co/69EQwfV4oC
ID_1266840314339299328,5/30/2020 21:14,GeraldKutney,Thu Oct 25 18:16:20 +0000 2012,91018,38587,27832,"Ottawa, Ontario",131516,"@RokoshME @quea_ali It's just science.

You know it.

You decide to deny it.

That is your choice.

But don't prete… https://t.co/a2O3Fj8Qmu"
ID_1266841109411618817,5/30/2020 21:17,RiveraSunAuthor,Sun Jan 13 20:20:26 +0000 2013,231451,25420,27288,"Taos, New Mexico, USA",8B542B,What will you tell the children when they ask how you stopped #climatechange?  https://t.co/sBTTpIuYLE #SteamDrills https://t.co/PDfaTRJmCV
ID_1266841547536031745,5/30/2020 21:18,GeraldKutney,Thu Oct 25 18:16:20 +0000 2012,91020,38588,27832,"Ottawa, Ontario",131516,@Doug_R_H @RokoshME Hope that you don't use that philosophy in deciding how to treat your kids when they are sick.… https://t.co/Sm8dHCrK0W
ID_1266841849706266625,5/30/2020 21:20,RiveraSunAuthor,Sun Jan 13 20:20:26 +0000 2013,231452,25420,27288,"Taos, New Mexico, USA",8B542B,SteamDrills -The time is now!  The change is you!  Look around! RiveraSunAuthor ClimateChange #NoDAPL #Divest #OWS #NoKXL #5Star
ID_1266842788899033088,5/30/2020 21:23,GeraldKutney,Thu Oct 25 18:16:20 +0000 2012,91021,38589,27832,"Ottawa, Ontario",131516,"@quea_ali @canncr @RokoshME And it was science that corrected these misconceptions.

If you have some advanced scie… https://t.co/JpTe6ifW9K"
ID_1266844106833170432,5/30/2020 21:29,GeraldKutney,Thu Oct 25 18:16:20 +0000 2012,91022,38590,27832,"Ottawa, Ontario",131516,@quea_ali @canncr @RokoshME Do you accept the science of modern climate change and the reports of the @IPCC_CH ?
ID_1266847082243121158,5/30/2020 21:40,GeraldKutney,Thu Oct 25 18:16:20 +0000 2012,91025,38597,27888,"Ottawa, Ontario",131516,@RokoshME @Doug_R_H If you say so... the science on climate change has been peer-reviewed by the leading climate ex… https://t.co/5Shr9THb08
ID_1266847603842482177,5/30/2020 21:43,GeraldKutney,Thu Oct 25 18:16:20 +0000 2012,91026,38597,27888,"Ottawa, Ontario",131516,"@quea_ali @canncr @RokoshME @IPCC_CH Not my ""line."" This is science. If you deny the science that is up to you.

-… https://t.co/YMoGxtxnMj"
ID_1266848295915266049,5/30/2020 21:45,GeraldKutney,Thu Oct 25 18:16:20 +0000 2012,91027,38599,27888,"Ottawa, Ontario",131516,"@RokoshME @quea_ali @canncr @IPCC_CH As I asked before  please share these ""misrepresentations"" that you accuse me… https://t.co/q68jcKSDtE"
ID_1266848947148132364,5/30/2020 21:48,GeraldKutney,Thu Oct 25 18:16:20 +0000 2012,91028,38599,27888,"Ottawa, Ontario",131516,"@RokoshME @quea_ali @canncr @IPCC_CH That is not what you asked. I did not call him a ""liar."" I stated that he has… https://t.co/ANJtlejLwa"
ID_1266849353039298565,5/30/2020 21:49,GeraldKutney,Thu Oct 25 18:16:20 +0000 2012,91029,38599,27888,"Ottawa, Ontario",131516,@quea_ali @canncr @RokoshME @IPCC_CH Green is a colour. If you are talking about green technology  I never mentione… https://t.co/5iSmxj4BHZ
ID_1266849907203285000,5/30/2020 21:52,RiveraSunAuthor,Sun Jan 13 20:20:26 +0000 2013,231458,25420,27288,"Taos, New Mexico, USA",8B542B,"SteamDrills -How old are you?...""Too old to look so young &amp; younger than I feel."" #Climate 5Star #Inspiration from RiveraSunAuthor"
ID_1266850673653682183,5/30/2020 21:55,RiveraSunAuthor,Sun Jan 13 20:20:26 +0000 2013,231460,25420,27288,"Taos, New Mexico, USA",8B542B,An Intense Journey Into The Vibrant Complexity Of Nonviolent Change - a book review of The Roots Of Resistance by T… https://t.co/sol6azCqUh
ID_1266850714577522689,5/30/2020 21:55,GeraldKutney,Thu Oct 25 18:16:20 +0000 2012,91030,38602,27906,"Ottawa, Ontario",131516,"@Lazarus1940 @RokoshME Can't argue a point when one is not made.

- #climatebrawl #climatecrisis #climatechange"
ID_1266851070246039554,5/30/2020 21:56,GeraldKutney,Thu Oct 25 18:16:20 +0000 2012,91031,38604,27906,"Ottawa, Ontario",131516,@RokoshME @quea_ali @canncr @IPCC_CH Now you are deflecting. You accused me of misrepresentation... so show me what… https://t.co/NPZeR3cFqz
ID_1266851630105886720,5/30/2020 21:59,PaulEDawson,Thu Nov 15 21:14:22 +0000 2012,17230,52538,17729,"Glasgow, Scotland",C0DEED,"Climate change &amp; nutrient pollution are driving the oxygen from our oceans &amp; threatening many species of fish

That… https://t.co/vHzTQ0eQSA"
ID_1266875979366088704,5/30/2020 23:35,JaneKBrundage,Sat Mar 17 17:26:44 +0000 2012,11706,116,85,"Coyoacán, Mexico City",C0DEED,It Will Get Darker Before the Dawn  #COVID19Crisis #EconomicImpact #Pandemic #GlobalEconomy #Denial… https://t.co/TRE4Ymb8sk
ID_1266877087324962818,5/30/2020 23:40,JaneKBrundage,Sat Mar 17 17:26:44 +0000 2012,11710,116,85,"Coyoacán, Mexico City",C0DEED,HOPE SPRINGS ETERNAL | Planning4 My Grandkids' Future | #Coronavirus #Science #AirQuality #WaterQuality #Government… https://t.co/IZkcGnF3gE
ID_1266878160014061569,5/30/2020 23:44,JaneKBrundage,Sat Mar 17 17:26:44 +0000 2012,11713,116,85,"Coyoacán, Mexico City",C0DEED,#EnergyEfficiency Helped #EmpireStateBuilding Save Money &amp; #CutCarbonEmissions | It CanHelpYou  Too |… https://t.co/bGbL5b7mFp
ID_1266879314957611016,5/30/2020 23:49,GeraldKutney,Thu Oct 25 18:16:20 +0000 2012,91033,38616,27947,"Ottawa, Ontario",131516,"@Tutkija5 @Dcoronata 1st - you cherry-pick data
2nd - your studies are not peer-reviewed
3rd - you deny the studies… https://t.co/m62vHl9qlx"
ID_1266881828889247744,5/30/2020 23:59,PaulEDawson,Thu Nov 15 21:14:22 +0000 2012,17232,52540,17730,"Glasgow, Scotland",C0DEED,"“We didn’t see anything like this prior to the late 1990s ”

“The melting is big and early ”

""What seems clear now… https://t.co/YKXoUoprOn"
ID_1266884488799363073,5/31/2020 0:09,GeraldKutney,Thu Oct 25 18:16:20 +0000 2012,91035,38616,27960,"Ottawa, Ontario",131516,"@WBrettWilson GHG emitters please note as well.

- #climatecrisis #climatechange #climatebrawl"
ID_1266896928572350465,5/31/2020 0:59,PaulEDawson,Thu Nov 15 21:14:22 +0000 2012,17233,52535,17728,"Glasgow, Scotland",C0DEED,"""We are triggering a mass extinction event  and critically we cannot separate one environmental crisis from another… https://t.co/juVJ9BQXFk"
ID_1266902251932614656,5/31/2020 1:20,RiveraSunAuthor,Sun Jan 13 20:20:26 +0000 2013,231476,25417,27287,"Taos, New Mexico, USA",8B542B,SteamDrills -When you got nothing else  a smile helps to pay your dues #Compassion #ClimateChange #Inspiration from RiveraSunAuthor
ID_1266912028095950848,5/31/2020 1:59,PaulEDawson,Thu Nov 15 21:14:22 +0000 2012,17234,52535,17728,"Glasgow, Scotland",C0DEED,"“This is what you can expect to happen … at an average of 3C [increase] ”

“We are seeing a sign of what would be n… https://t.co/VwQX3fAzIz"
ID_1266924347081527296,5/31/2020 2:47,JaneKBrundage,Sat Mar 17 17:26:44 +0000 2012,11717,116,85,"Coyoacán, Mexico City",C0DEED,#ClimateSolutions | Empire State of Green | #NewYorkCity #CutCarbonEmissions #BuildingsRetrofit #EnergyEfficiency… https://t.co/IrMAnFfo8v
ID_1266925632841277441,5/31/2020 2:53,JaneKBrundage,Sat Mar 17 17:26:44 +0000 2012,11721,116,85,"Coyoacán, Mexico City",C0DEED,It Will Get Darker Before the Dawn  #COVID19Crisis #EconomicImpact #Pandemic #GlobalEconomy #Denial… https://t.co/l7p0UCSSnE
ID_1266926201895096323,5/31/2020 2:55,JaneKBrundage,Sat Mar 17 17:26:44 +0000 2012,11723,116,85,"Coyoacán, Mexico City",C0DEED,HOPE SPRINGS ETERNAL | Planning4 My Grandkids' Future | #Coronavirus #Science #AirQuality #WaterQuality #Government… https://t.co/u8DidgfsW5
ID_1266926633681911810,5/31/2020 2:57,JaneKBrundage,Sat Mar 17 17:26:44 +0000 2012,11724,116,85,"Coyoacán, Mexico City",C0DEED,#Deforestation #OilSpills #Coronavirus: Crises Converge in #AmazonRainforest | #COVID19 #ClimateCrisis #Brazil… https://t.co/blV9hPzvbR
ID_1266931705434300418,5/31/2020 3:17,RiveraSunAuthor,Sun Jan 13 20:20:26 +0000 2013,231491,25418,27289,"Taos, New Mexico, USA",8B542B,The #Earth is calling her heroes  people just like you. #SteamDrills #5Star #Climate https://t.co/Wb3aLHpXZh https://t.co/RqFbzH2E2v
ID_1266940510985498625,5/31/2020 3:52,RiveraSunAuthor,Sun Jan 13 20:20:26 +0000 2013,231497,25418,27290,"Taos, New Mexico, USA",8B542B,SteamDrills -You can't perceive time's magnitude with eyes and three dimensions #ClimateChange 5Star #Inspiration by RiveraSunAuthor
ID_1266954042422571009,5/31/2020 4:45,EcoManDan,Sat Nov 12 00:46:03 +0000 2011,3697,181,462,"Toronto, Ontario, Canada",709397,"#cc #climatechange RT @UNEP: Caring #ForNature means caring for our health &amp; livelihoods.

In a @theGEF-supported p… https://t.co/BERx9KvX4V"
ID_1266962648261935104,5/31/2020 5:20,RiveraSunAuthor,Sun Jan 13 20:20:26 +0000 2013,231520,25419,27290,"Taos, New Mexico, USA",8B542B,SteamDrills -We've got to turn our backs on politicians unless they start tackling #climatechange head on. 5Star from RiveraSunAuthor
ID_1266969142969630723,5/31/2020 5:45,EcoManDan,Sat Nov 12 00:46:03 +0000 2011,3698,181,462,"Toronto, Ontario, Canada",709397,#cc #climatechange RT @UNEP: Next week  immerse yourself in sustainable food systems and inclusive landscapes onlin… https://t.co/n4aOYTO3cC
ID_1266972425872273408,5/31/2020 5:59,PaulEDawson,Thu Nov 15 21:14:22 +0000 2012,17238,52537,17729,"Glasgow, Scotland",C0DEED,We have little chance of preventing more than 1.5C of global heating unless existing fossil fuel infrastructure is… https://t.co/pPEXhwjPLC
ID_1266984242011090944,5/31/2020 6:45,EcoManDan,Sat Nov 12 00:46:03 +0000 2011,3699,181,462,"Toronto, Ontario, Canada",709397,"#cc #climatechange RT @UNEP: We need children &amp; youth to be involved in environmental action now more than ever.

J… https://t.co/QXbhVx8WjS"
